tradingitemid,fromdate,todate,divadjfactor
2630544,2021-01-14 00:00:00.000000,,1.0000000000
2631278,2000-01-01 00:00:00.000000,,1.0000000000
2606225,2017-12-08 00:00:00.000000,2018-07-05 00:00:00.000000,0.9725049931
2606225,2018-07-06 00:00:00.000000,2018-12-06 00:00:00.000000,0.9803222581
2606225,2018-12-07 00:00:00.000000,2019-07-04 00:00:00.000000,0.9879263444
2606225,2019-07-05 00:00:00.000000,2019-12-12 00:00:00.000000,0.9940443963
2606225,2019-12-13 00:00:00.000000,,1.0000000000
41854195,2000-01-01 00:00:00.000000,,1.0000000000
36844550,2017-11-03 00:00:00.000000,2018-02-13 00:00:00.000000,0.8466328970
36844550,2018-02-14 00:00:00.000000,2018-05-03 00:00:00.000000,0.8605987539
36844550,2018-05-04 00:00:00.000000,2018-08-02 00:00:00.000000,0.8743475250
36844550,2018-08-03 00:00:00.000000,2018-11-01 00:00:00.000000,0.8869501189
36844550,2018-11-02 00:00:00.000000,2019-02-14 00:00:00.000000,0.8987718604
36844550,2019-02-15 00:00:00.000000,2019-05-02 00:00:00.000000,0.9096500282
36844550,2019-05-03 00:00:00.000000,2019-08-01 00:00:00.000000,0.9208058290
36844550,2019-08-02 00:00:00.000000,2019-10-31 00:00:00.000000,0.9313276991
36844550,2019-11-01 00:00:00.000000,2020-02-13 00:00:00.000000,0.9405784709
36844550,2020-02-14 00:00:00.000000,2020-05-06 00:00:00.000000,0.9500071904
36844550,2020-05-07 00:00:00.000000,2020-08-12 00:00:00.000000,0.9648636004
36844550,2020-08-13 00:00:00.000000,2020-11-09 00:00:00.000000,0.9774918116
36844550,2020-11-10 00:00:00.000000,2021-02-18 00:00:00.000000,0.9900760834
36844550,2021-02-19 00:00:00.000000,,1.0000000000
2665667,2017-11-14 00:00:00.000000,2018-02-13 00:00:00.000000,0.9130331926
2665667,2018-02-14 00:00:00.000000,2018-05-15 00:00:00.000000,0.9165611416
2665667,2018-05-16 00:00:00.000000,2018-08-14 00:00:00.000000,0.9203808094
2665667,2018-08-15 00:00:00.000000,2018-11-12 00:00:00.000000,0.9255641067
2665667,2018-11-13 00:00:00.000000,2019-02-12 00:00:00.000000,0.9312146812
2665667,2019-02-13 00:00:00.000000,2019-05-14 00:00:00.000000,0.9368481638
2665667,2019-05-15 00:00:00.000000,2019-08-13 00:00:00.000000,0.9429395043
2665667,2019-08-14 00:00:00.000000,2019-11-12 00:00:00.000000,0.9507781212
2665667,2019-11-13 00:00:00.000000,2020-02-11 00:00:00.000000,0.9571946468
2665667,2020-02-12 00:00:00.000000,2020-05-06 00:00:00.000000,0.9642788040
2665667,2020-05-07 00:00:00.000000,2020-08-11 00:00:00.000000,0.9753774768
2665667,2020-08-12 00:00:00.000000,2020-11-09 00:00:00.000000,0.9848390557
2665667,2020-11-10 00:00:00.000000,2021-02-16 00:00:00.000000,0.9933723197
2665667,2021-02-17 00:00:00.000000,,1.0000000000
2665960,2017-11-28 00:00:00.000000,2018-03-05 00:00:00.000000,0.9222495694
2618261,2017-11-10 00:00:00.000000,2018-02-08 00:00:00.000000,0.8191461691
2618261,2018-02-09 00:00:00.000000,2018-05-16 00:00:00.000000,0.8280818450
2618261,2018-05-17 00:00:00.000000,2018-08-15 00:00:00.000000,0.8361281705
2618261,2018-08-16 00:00:00.000000,2018-11-07 00:00:00.000000,0.8458267655
2618261,2018-11-08 00:00:00.000000,2019-02-06 00:00:00.000000,0.8550657963
2618261,2019-02-07 00:00:00.000000,2019-05-09 00:00:00.000000,0.8658261068
2618261,2019-05-10 00:00:00.000000,2019-08-08 00:00:00.000000,0.8764745831
2618261,2019-08-09 00:00:00.000000,2019-11-06 00:00:00.000000,0.8908629519
2618261,2019-11-07 00:00:00.000000,2020-02-06 00:00:00.000000,0.9067592248
2618261,2020-02-07 00:00:00.000000,2020-05-07 00:00:00.000000,0.9217000243
2618261,2020-05-08 00:00:00.000000,2020-08-13 00:00:00.000000,0.9635954799
2618261,2020-08-14 00:00:00.000000,2020-11-11 00:00:00.000000,0.9767954180
2618261,2020-11-12 00:00:00.000000,2021-02-10 00:00:00.000000,0.9911347518
2618261,2021-02-11 00:00:00.000000,,1.0000000000
2606473,2017-11-30 00:00:00.000000,2018-02-28 00:00:00.000000,0.8650497145
2606473,2018-03-01 00:00:00.000000,2018-05-30 00:00:00.000000,0.8749127105
2606473,2018-05-31 00:00:00.000000,2018-09-05 00:00:00.000000,0.8863840478
2606473,2018-09-06 00:00:00.000000,2018-12-05 00:00:00.000000,0.8967189033
2606473,2018-12-06 00:00:00.000000,2019-02-27 00:00:00.000000,0.9067714009
2606473,2019-02-28 00:00:00.000000,2019-06-05 00:00:00.000000,0.9181041135
2606473,2019-06-06 00:00:00.000000,2019-09-04 00:00:00.000000,0.9290877237
2606473,2019-09-05 00:00:00.000000,2019-12-04 00:00:00.000000,0.9399839367
2606473,2019-12-05 00:00:00.000000,2020-02-26 00:00:00.000000,0.9505877576
2606473,2020-02-27 00:00:00.000000,2020-06-03 00:00:00.000000,0.9609984822
2606473,2020-06-04 00:00:00.000000,2020-09-02 00:00:00.000000,0.9715589051
2606473,2020-09-03 00:00:00.000000,2020-12-02 00:00:00.000000,0.9831691945
2606473,2020-12-03 00:00:00.000000,2021-03-03 00:00:00.000000,0.9909456740
2606473,2021-03-04 00:00:00.000000,,1.0000000000
2665960,2018-03-06 00:00:00.000000,2018-05-28 00:00:00.000000,0.9269874648
2665960,2018-05-29 00:00:00.000000,2018-09-03 00:00:00.000000,0.9323163925
2665960,2018-09-04 00:00:00.000000,2018-11-26 00:00:00.000000,0.9377827975
2665960,2018-11-27 00:00:00.000000,2019-03-04 00:00:00.000000,0.9438666525
2665960,2019-03-05 00:00:00.000000,2019-05-27 00:00:00.000000,0.9497795454
2665960,2019-05-28 00:00:00.000000,2019-09-02 00:00:00.000000,0.9551302008
2665960,2019-09-03 00:00:00.000000,2019-12-02 00:00:00.000000,0.9608329570
2665960,2019-12-03 00:00:00.000000,2020-03-09 00:00:00.000000,0.9664053999
2665960,2020-03-10 00:00:00.000000,2020-05-25 00:00:00.000000,0.9728282126
2665960,2020-05-26 00:00:00.000000,2020-08-31 00:00:00.000000,0.9802150922
2665960,2020-09-01 00:00:00.000000,2020-11-30 00:00:00.000000,0.9871676085
2665960,2020-12-01 00:00:00.000000,2021-03-15 00:00:00.000000,0.9939446029
2665960,2021-03-16 00:00:00.000000,,1.0000000000
2666883,2017-12-20 00:00:00.000000,2018-03-05 00:00:00.000000,0.9443333800
2618314,2017-11-29 00:00:00.000000,2018-02-27 00:00:00.000000,0.9646723798
2618314,2018-02-28 00:00:00.000000,2018-05-21 00:00:00.000000,0.9676670000
2618314,2018-05-22 00:00:00.000000,2018-09-09 00:00:00.000000,0.9706024496
2618314,2018-09-10 00:00:00.000000,2018-11-29 00:00:00.000000,0.9728521702
2618314,2018-11-30 00:00:00.000000,2019-02-27 00:00:00.000000,0.9754462557
2618314,2019-02-28 00:00:00.000000,2019-05-21 00:00:00.000000,0.9783923332
2618314,2019-05-22 00:00:00.000000,2019-09-05 00:00:00.000000,0.9812638347
2618314,2019-09-06 00:00:00.000000,2019-11-28 00:00:00.000000,0.9839139294
2618314,2019-11-29 00:00:00.000000,2020-02-27 00:00:00.000000,0.9864996043
2618314,2020-02-28 00:00:00.000000,2020-05-26 00:00:00.000000,0.9892519715
2618314,2020-05-27 00:00:00.000000,2020-09-07 00:00:00.000000,0.9915923013
2618314,2020-09-08 00:00:00.000000,2020-11-30 00:00:00.000000,0.9942123375
2618314,2020-12-01 00:00:00.000000,2021-03-04 00:00:00.000000,0.9968771215
2618314,2021-03-05 00:00:00.000000,,1.0000000000
2666883,2018-03-06 00:00:00.000000,2018-05-31 00:00:00.000000,0.9490253312
2666883,2018-06-01 00:00:00.000000,2018-09-19 00:00:00.000000,0.9544805448
2666883,2018-09-20 00:00:00.000000,2018-12-18 00:00:00.000000,0.9595987950
2666883,2018-12-19 00:00:00.000000,2019-03-05 00:00:00.000000,0.9660095524
2666883,2019-03-06 00:00:00.000000,2019-06-02 00:00:00.000000,0.9717058432
2666883,2019-06-03 00:00:00.000000,2019-09-18 00:00:00.000000,0.9773244959
2666883,2019-09-19 00:00:00.000000,2019-12-18 00:00:00.000000,0.9841181249
2666883,2019-12-19 00:00:00.000000,2020-03-04 00:00:00.000000,0.9901713710
2666883,2020-03-05 00:00:00.000000,,1.0000000000
2600566,2000-01-01 00:00:00.000000,,1.0000000000
2606599,2017-11-29 00:00:00.000000,2018-02-26 00:00:00.000000,0.7524506729
2606599,2018-02-27 00:00:00.000000,2018-05-08 00:00:00.000000,0.7558537889
2606599,2018-05-09 00:00:00.000000,2018-05-29 00:00:00.000000,0.9420786354
2606599,2018-05-30 00:00:00.000000,2018-08-29 00:00:00.000000,0.9477992679
2606599,2018-08-30 00:00:00.000000,2018-11-28 00:00:00.000000,0.9530715318
2606599,2018-11-29 00:00:00.000000,2019-02-26 00:00:00.000000,0.9585228466
2606599,2019-02-27 00:00:00.000000,2019-05-29 00:00:00.000000,0.9635932782
2606599,2019-05-30 00:00:00.000000,2019-08-28 00:00:00.000000,0.9687393037
2606599,2019-08-29 00:00:00.000000,2019-11-26 00:00:00.000000,0.9739966108
2606599,2019-11-27 00:00:00.000000,2020-02-26 00:00:00.000000,0.9782582265
2606599,2020-02-27 00:00:00.000000,2020-05-27 00:00:00.000000,0.9827044424
2606599,2020-05-28 00:00:00.000000,2020-08-27 00:00:00.000000,0.9876799040
2606599,2020-08-28 00:00:00.000000,2020-11-26 00:00:00.000000,0.9920834307
3182735,2017-11-14 00:00:00.000000,2018-02-13 00:00:00.000000,0.9472278004
2606599,2020-11-27 00:00:00.000000,2021-02-24 00:00:00.000000,0.9960557769
2606599,2021-02-25 00:00:00.000000,,1.0000000000
3182735,2018-02-14 00:00:00.000000,2018-05-13 00:00:00.000000,0.9479878628
3182735,2018-05-14 00:00:00.000000,2018-08-13 00:00:00.000000,0.9495296198
3182735,2018-08-14 00:00:00.000000,2018-11-13 00:00:00.000000,0.9512886188
3182735,2018-11-14 00:00:00.000000,2019-02-13 00:00:00.000000,0.9533179142
3182735,2019-02-14 00:00:00.000000,2019-05-13 00:00:00.000000,0.9556327291
2618396,2017-11-21 00:00:00.000000,2018-02-21 00:00:00.000000,0.9260811023
2618396,2018-02-22 00:00:00.000000,2018-05-23 00:00:00.000000,0.9323290115
2618396,2018-05-24 00:00:00.000000,2018-08-22 00:00:00.000000,0.9390173435
2618396,2018-08-23 00:00:00.000000,2018-11-19 00:00:00.000000,0.9458326245
2618396,2018-11-20 00:00:00.000000,2019-02-20 00:00:00.000000,0.9521775455
2618396,2019-02-21 00:00:00.000000,2019-05-22 00:00:00.000000,0.9584296798
2618396,2019-05-23 00:00:00.000000,2019-08-21 00:00:00.000000,0.9637234131
2618396,2019-08-22 00:00:00.000000,2019-11-20 00:00:00.000000,0.9684390248
2618396,2019-11-21 00:00:00.000000,2020-02-19 00:00:00.000000,0.9734853242
2618396,2020-02-20 00:00:00.000000,2020-05-20 00:00:00.000000,0.9781968086
2618396,2020-05-21 00:00:00.000000,2020-08-19 00:00:00.000000,0.9839933860
2618396,2020-08-20 00:00:00.000000,2020-11-18 00:00:00.000000,0.9893768387
2618396,2020-11-19 00:00:00.000000,2021-02-17 00:00:00.000000,0.9946857030
2618396,2021-02-18 00:00:00.000000,,1.0000000000
3182735,2019-05-14 00:00:00.000000,2019-08-13 00:00:00.000000,0.9585334203
3182735,2019-08-14 00:00:00.000000,2019-11-13 00:00:00.000000,0.9630773095
3182735,2019-11-14 00:00:00.000000,2020-02-12 00:00:00.000000,0.9673041136
3182735,2020-02-13 00:00:00.000000,2020-05-13 00:00:00.000000,0.9720586189
3182735,2020-05-14 00:00:00.000000,2020-08-12 00:00:00.000000,0.9813808899
3182735,2020-08-13 00:00:00.000000,2020-11-11 00:00:00.000000,0.9888284165
3182735,2020-11-12 00:00:00.000000,2021-02-11 00:00:00.000000,0.9956096588
3182735,2021-02-12 00:00:00.000000,,1.0000000000
3449506,2017-11-15 00:00:00.000000,2018-02-13 00:00:00.000000,0.9417851893
2607489,2017-11-30 00:00:00.000000,2018-02-13 00:00:00.000000,0.9147343618
2607489,2018-02-14 00:00:00.000000,2018-05-14 00:00:00.000000,0.9219313276
2607489,2018-05-15 00:00:00.000000,2018-08-14 00:00:00.000000,0.9284444419
2607489,2018-08-15 00:00:00.000000,2018-11-13 00:00:00.000000,0.9349827831
3449506,2018-02-14 00:00:00.000000,2018-05-15 00:00:00.000000,0.9446536870
3449506,2018-05-16 00:00:00.000000,2018-08-14 00:00:00.000000,0.9483792498
3449506,2018-08-15 00:00:00.000000,2018-11-19 00:00:00.000000,0.9533490963
3449506,2018-11-20 00:00:00.000000,2019-02-13 00:00:00.000000,0.9602594261
3449506,2019-02-14 00:00:00.000000,2019-05-20 00:00:00.000000,0.9659391940
3449506,2019-05-21 00:00:00.000000,2019-08-14 00:00:00.000000,0.9740440706
3449506,2019-08-15 00:00:00.000000,2019-11-12 00:00:00.000000,0.9834706076
3449506,2019-11-13 00:00:00.000000,2020-02-24 00:00:00.000000,0.9916839917
3449506,2020-02-25 00:00:00.000000,,1.0000000000
7727529,2017-02-02 00:00:00.000000,,1.0000000000
2607489,2018-11-14 00:00:00.000000,2019-02-12 00:00:00.000000,0.9420847544
2607489,2019-02-13 00:00:00.000000,2019-05-14 00:00:00.000000,0.9489357005
2607489,2019-05-15 00:00:00.000000,2019-08-13 00:00:00.000000,0.9556857808
2607489,2019-08-14 00:00:00.000000,2019-11-12 00:00:00.000000,0.9619226131
2607489,2019-11-13 00:00:00.000000,2020-02-12 00:00:00.000000,0.9684436521
2607489,2020-02-13 00:00:00.000000,2020-05-12 00:00:00.000000,0.9744924031
2607489,2020-05-13 00:00:00.000000,2020-08-12 00:00:00.000000,0.9817820964
2607489,2020-08-13 00:00:00.000000,2020-11-12 00:00:00.000000,0.9876445991
2607489,2020-11-13 00:00:00.000000,2021-02-11 00:00:00.000000,0.9939227836
2607489,2021-02-12 00:00:00.000000,,1.0000000000
7958855,2017-10-31 00:00:00.000000,2018-01-30 00:00:00.000000,0.9510399898
34969541,2017-11-22 00:00:00.000000,2018-02-21 00:00:00.000000,0.9378283483
34969541,2018-02-22 00:00:00.000000,2018-05-23 00:00:00.000000,0.9415144182
34969541,2018-05-24 00:00:00.000000,2018-08-22 00:00:00.000000,0.9458977252
34969541,2018-08-23 00:00:00.000000,2018-11-20 00:00:00.000000,0.9504348995
34969541,2018-11-21 00:00:00.000000,2019-02-20 00:00:00.000000,0.9560884260
34969541,2019-02-21 00:00:00.000000,2019-05-22 00:00:00.000000,0.9611974728
34969541,2019-05-23 00:00:00.000000,2019-08-21 00:00:00.000000,0.9662236276
2618800,2017-11-29 00:00:00.000000,2018-03-06 00:00:00.000000,0.9242392242
2618800,2018-03-07 00:00:00.000000,2018-05-29 00:00:00.000000,0.9295100642
2618800,2018-05-30 00:00:00.000000,2018-08-28 00:00:00.000000,0.9347141483
2618800,2018-08-29 00:00:00.000000,2018-11-27 00:00:00.000000,0.9395054073
2618800,2018-11-28 00:00:00.000000,2019-03-12 00:00:00.000000,0.9451253072
2618800,2019-03-13 00:00:00.000000,2019-06-04 00:00:00.000000,0.9521630340
2618800,2019-06-05 00:00:00.000000,2019-09-03 00:00:00.000000,0.9588417783
2618800,2019-09-04 00:00:00.000000,2019-12-03 00:00:00.000000,0.9646970376
2618800,2019-12-04 00:00:00.000000,2020-03-10 00:00:00.000000,0.9708670337
2618800,2020-03-11 00:00:00.000000,2020-06-02 00:00:00.000000,0.9773625759
2618800,2020-06-03 00:00:00.000000,2020-09-01 00:00:00.000000,0.9831985055
2618800,2020-09-02 00:00:00.000000,2020-12-01 00:00:00.000000,0.9883834223
7958855,2018-01-31 00:00:00.000000,2018-04-29 00:00:00.000000,0.9521348171
7958855,2018-04-30 00:00:00.000000,2018-07-30 00:00:00.000000,0.9530421882
7958855,2018-07-31 00:00:00.000000,2018-10-30 00:00:00.000000,0.9539632986
7958855,2018-10-31 00:00:00.000000,2019-01-30 00:00:00.000000,0.9547649484
7958855,2019-01-31 00:00:00.000000,2019-04-29 00:00:00.000000,0.9554783469
7958855,2019-04-30 00:00:00.000000,2019-07-30 00:00:00.000000,0.9561800446
7958855,2019-07-31 00:00:00.000000,2019-10-30 00:00:00.000000,0.9570052863
7958855,2019-10-31 00:00:00.000000,2020-01-30 00:00:00.000000,0.9577103491
7958855,2020-01-31 00:00:00.000000,2020-04-29 00:00:00.000000,0.9655050617
7958855,2020-04-30 00:00:00.000000,2020-07-30 00:00:00.000000,0.9739398758
7958855,2020-07-31 00:00:00.000000,2020-10-29 00:00:00.000000,0.9826487272
7958855,2020-10-30 00:00:00.000000,2021-01-28 00:00:00.000000,0.9921154779
7958855,2021-01-29 00:00:00.000000,,1.0000000000
8911582,2017-11-24 00:00:00.000000,2018-02-22 00:00:00.000000,0.9309569886
2618800,2020-12-02 00:00:00.000000,2021-03-09 00:00:00.000000,0.9937726449
2618800,2021-03-10 00:00:00.000000,,1.0000000000
34969541,2019-08-22 00:00:00.000000,2019-11-20 00:00:00.000000,0.9711407961
34969541,2019-11-21 00:00:00.000000,2020-02-19 00:00:00.000000,0.9760299804
34969541,2020-02-20 00:00:00.000000,2020-05-20 00:00:00.000000,0.9808618120
34969541,2020-05-21 00:00:00.000000,2020-08-19 00:00:00.000000,0.9869079616
34969541,2020-08-20 00:00:00.000000,2020-11-18 00:00:00.000000,0.9919641663
34969541,2020-11-19 00:00:00.000000,2021-02-17 00:00:00.000000,0.9962994372
34969541,2021-02-18 00:00:00.000000,,1.0000000000
8911582,2018-02-23 00:00:00.000000,2018-05-24 00:00:00.000000,0.9369301315
8911582,2018-05-25 00:00:00.000000,2018-08-23 00:00:00.000000,0.9423627353
8911582,2018-08-24 00:00:00.000000,2018-11-22 00:00:00.000000,0.9474389485
8911582,2018-11-23 00:00:00.000000,2019-02-21 00:00:00.000000,0.9532675487
8911582,2019-02-22 00:00:00.000000,2019-05-23 00:00:00.000000,0.9591296018
8911582,2019-05-24 00:00:00.000000,2019-08-22 00:00:00.000000,0.9649069110
8911582,2019-08-23 00:00:00.000000,2019-11-21 00:00:00.000000,0.9696076591
8911582,2019-11-22 00:00:00.000000,2020-02-20 00:00:00.000000,0.9742472826
8911582,2020-02-21 00:00:00.000000,2020-05-21 00:00:00.000000,0.9786021555
8911582,2020-05-22 00:00:00.000000,2020-08-27 00:00:00.000000,0.9847397300
8911582,2020-08-28 00:00:00.000000,2020-11-26 00:00:00.000000,0.9897822890
8911582,2020-11-27 00:00:00.000000,2021-02-18 00:00:00.000000,0.9946240938
8911582,2021-02-19 00:00:00.000000,,1.0000000000
10458226,2004-06-23 00:00:00.000000,,1.0000000000
100667466,2017-12-07 00:00:00.000000,2018-03-07 00:00:00.000000,0.9108183228
100667466,2018-03-08 00:00:00.000000,2018-06-06 00:00:00.000000,0.9200825348
100667466,2018-06-07 00:00:00.000000,2018-09-05 00:00:00.000000,0.9281108095
100667466,2018-09-06 00:00:00.000000,2018-12-05 00:00:00.000000,0.9382134193
100667466,2018-12-06 00:00:00.000000,2019-03-06 00:00:00.000000,0.9480784193
100667466,2019-03-07 00:00:00.000000,2019-06-05 00:00:00.000000,0.9574873981
100667466,2019-06-06 00:00:00.000000,2019-09-04 00:00:00.000000,0.9677481204
100667466,2019-09-05 00:00:00.000000,2019-12-04 00:00:00.000000,0.9774613873
100667466,2019-12-05 00:00:00.000000,2020-03-04 00:00:00.000000,0.9879479860
100667466,2020-03-05 00:00:00.000000,,1.0000000000
10621103,2017-10-12 00:00:00.000000,2018-01-10 00:00:00.000000,0.8593833142
116836102,2017-10-25 00:00:00.000000,2018-01-23 00:00:00.000000,0.9769724591
116836102,2018-01-24 00:00:00.000000,2018-04-24 00:00:00.000000,0.9788015925
116836102,2018-04-25 00:00:00.000000,2018-07-24 00:00:00.000000,0.9806754947
116836102,2018-07-25 00:00:00.000000,2018-10-23 00:00:00.000000,0.9824576410
116836102,2018-10-24 00:00:00.000000,2019-01-29 00:00:00.000000,0.9844674418
116836102,2019-01-30 00:00:00.000000,2019-04-23 00:00:00.000000,0.9863156285
116836102,2019-04-24 00:00:00.000000,2019-07-23 00:00:00.000000,0.9880823860
116836102,2019-07-24 00:00:00.000000,2019-10-29 00:00:00.000000,0.9900222047
116836102,2019-10-30 00:00:00.000000,2020-01-28 00:00:00.000000,0.9917723370
116836102,2020-01-29 00:00:00.000000,2020-04-28 00:00:00.000000,0.9934337437
116836102,2020-04-29 00:00:00.000000,2020-07-28 00:00:00.000000,0.9953249178
116836102,2020-07-29 00:00:00.000000,2020-10-27 00:00:00.000000,0.9971021250
116836102,2020-10-28 00:00:00.000000,2021-01-26 00:00:00.000000,0.9986904996
116836102,2021-01-27 00:00:00.000000,,1.0000000000
2618950,2017-11-16 00:00:00.000000,2018-02-21 00:00:00.000000,0.8950117641
2618950,2018-02-22 00:00:00.000000,2018-05-16 00:00:00.000000,0.8993611575
2618950,2018-05-17 00:00:00.000000,2018-08-15 00:00:00.000000,0.9039251987
2618950,2018-08-16 00:00:00.000000,2018-09-30 00:00:00.000000,0.9083429785
2618950,2018-10-01 00:00:00.000000,2018-10-28 00:00:00.000000,0.9180531561
2618950,2018-10-29 00:00:00.000000,2018-11-14 00:00:00.000000,0.9481962393
2618950,2018-11-15 00:00:00.000000,2019-02-20 00:00:00.000000,0.9534959524
2618950,2019-02-21 00:00:00.000000,2019-05-22 00:00:00.000000,0.9585809334
2618950,2019-05-23 00:00:00.000000,2019-08-14 00:00:00.000000,0.9632461145
2618950,2019-08-15 00:00:00.000000,2019-11-13 00:00:00.000000,0.9680853611
2618950,2019-11-14 00:00:00.000000,2020-02-26 00:00:00.000000,0.9728977158
2618950,2020-02-27 00:00:00.000000,2020-05-13 00:00:00.000000,0.9781635803
2618950,2020-05-14 00:00:00.000000,2020-08-12 00:00:00.000000,0.9853754032
2618950,2020-08-13 00:00:00.000000,2020-11-11 00:00:00.000000,0.9909470427
2618950,2020-11-12 00:00:00.000000,2021-02-24 00:00:00.000000,0.9955930436
2618950,2021-02-25 00:00:00.000000,,1.0000000000
10621103,2018-01-11 00:00:00.000000,2018-04-11 00:00:00.000000,0.8655352872
10621103,2018-04-12 00:00:00.000000,2018-07-11 00:00:00.000000,0.8752436209
10621103,2018-07-12 00:00:00.000000,2018-10-10 00:00:00.000000,0.8853575472
10621103,2018-10-11 00:00:00.000000,2019-01-09 00:00:00.000000,0.8948972472
10621103,2019-01-10 00:00:00.000000,2019-04-10 00:00:00.000000,0.9060033706
10621103,2019-04-11 00:00:00.000000,2019-07-10 00:00:00.000000,0.9168487148
10621103,2019-07-11 00:00:00.000000,2019-10-09 00:00:00.000000,0.9279620326
10621103,2019-10-10 00:00:00.000000,2020-01-08 00:00:00.000000,0.9427366883
10621103,2020-01-09 00:00:00.000000,2020-04-07 00:00:00.000000,0.9541425301
10621103,2020-04-08 00:00:00.000000,2020-07-15 00:00:00.000000,0.9721321644
10621103,2020-07-16 00:00:00.000000,2020-10-14 00:00:00.000000,0.9824318532
10621103,2020-10-15 00:00:00.000000,2021-01-13 00:00:00.000000,0.9921663152
10621103,2021-01-14 00:00:00.000000,,1.0000000000
10621105,2017-12-07 00:00:00.000000,2018-03-07 00:00:00.000000,0.8887585504
117075824,2010-12-15 00:00:00.000000,,1.0000000000
